,Unnamed: 0,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
161,102,4,3,1:02.870,3,106.5,6:00.860,2020-11-10 11:26:00.860,Edoardo Mortara,,,3,Venturi Formula E Team,,22.7778,29.92062857142857,2.8796785714285718,30.57142857142857
162,103,68,1,1:51.086,0,60.3,1:51.086,2020-11-10 11:21:51.086,Luca Filippi,0:00:29.059,,3,NIO Formula E Team,,22.7778,30.0,3.1828,49.0
163,104,68,2,1:08.215,0,98.2,2:59.301,2020-11-10 11:22:59.301,Luca Filippi,,,3,NIO Formula E Team,,,,,
164,105,68,3,1:03.210,2,105.9,4:02.511,2020-11-10 11:24:02.511,Luca Filippi,,,3,NIO Formula E Team,,,,,
165,106,8,1,1:18.947,0,84.8,1:18.947,2020-11-10 11:21:18.947,Nicolas Prost,0:00:06.636,,3,Renault e.dams,,22.7778,30.0,2.12187,5.0
166,107,8,2,1:06.934,0,100.0,2:25.881,2020-11-10 11:22:25.881,Nicolas Prost,,,3,Renault e.dams,,,,,
167,108,8,3,1:03.418,2,105.6,3:29.299,2020-11-10 11:23:29.299,Nicolas Prost,,,3,Renault e.dams,,,,,
168,109,2,1,1:23.348,0,80.3,1:23.348,2020-11-10 11:31:23.348,Sam Bird,0:00:07.071,,4,DS Virgin Racing,,23.0556,30.5556,1.06093,331.0
169,110,2,2,1:14.870,0,89.4,2:38.218,2020-11-10 11:32:38.218,Sam Bird,,,4,DS Virgin Racing,,,,,
170,111,2,3,1:02.897,2,106.5,3:41.115,2020-11-10 11:33:41.115,Sam Bird,,,4,DS Virgin Racing,,23.0556,30.5556,1.9703057142857143,131.0
171,112,23,1,2:07.440,0,52.5,2:07.440,2020-11-10 11:32:07.440,Nick Heidfeld,0:00:54.017,,4,Mahindra Racing,,23.0556,30.5556,2.12187,65.0
172,113,23,2,1:12.433,0,92.4,3:19.873,2020-11-10 11:33:19.873,Nick Heidfeld,,,4,Mahindra Racing,,23.0556,30.5556,2.12187,61.0
173,114,23,3,1:03.276,2,105.8,4:23.149,2020-11-10 11:34:23.149,Nick Heidfeld,,,4,Mahindra Racing,,23.0556,30.5556,2.4249914285714285,208.0
174,115,25,1,1:50.992,0,60.3,1:50.992,2020-11-10 11:31:50.992,Jean-Eric Vergne,0:00:28.862,,4,TECHEETAH,,23.0556,30.5556,2.12187,57.0
175,116,25,2,1:10.169,0,95.4,3:01.161,2020-11-10 11:33:01.161,Jean-Eric Vergne,,,4,TECHEETAH,,,,,
176,117,25,3,1:02.982,2,106.3,4:04.143,2020-11-10 11:34:04.143,Jean-Eric Vergne,,,4,TECHEETAH,,23.0556,30.5556,1.970305714285714,215.7142857142857
177,118,3,1,1:40.237,0,66.8,1:40.237,2020-11-10 11:31:40.237,Nelson Piquet,0:00:10.745,,4,Panasonic Jaguar Racing,,23.0556,30.5556,3.1828,331.0
178,119,3,2,1:14.741,0,89.6,2:54.978,2020-11-10 11:32:54.978,Nelson Piquet,,,4,Panasonic Jaguar Racing,,,,,
179,120,3,3,1:03.310,2,105.8,3:58.288,2020-11-10 11:33:58.288,Nelson Piquet,,,4,Panasonic Jaguar Racing,,23.0556,30.5556,1.85663375,194.0
180,121,66,1,1:29.568,0,74.8,1:29.568,2020-11-10 11:31:29.568,Daniel Abt,0:00:06.218,,4,Audi Sport ABT Schaeffler,,23.0556,30.5556,1.06093,331.0
181,122,66,2,1:13.842,0,90.7,2:43.410,2020-11-10 11:32:43.410,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,,,,
182,123,66,3,1:02.703,3,106.8,3:46.113,2020-11-10 11:33:46.113,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,23.0556,30.5556,1.9703057142857143,131.0
183,0,1,1,3:52.459,0,46.0,3:52.459,2020-11-10 12:03:52.459,Lucas DI GRASSI,0:02:22.215,,1,Audi Sport ABT Schaeffler,,10.9444,13.8889,2.12187,283.0
184,1,1,2,1:38.166,0,109.0,5:30.625,2020-11-10 12:05:30.625,Lucas DI GRASSI,,,1,Audi Sport ABT Schaeffler,,,,,
185,2,1,3,1:20.314,4,133.2,6:50.939,2020-11-10 12:06:50.939,Lucas DI GRASSI,,,1,Audi Sport ABT Schaeffler,,10.9444,13.8889,2.12187,290.5
186,3,18,1,3:09.266,0,56.5,3:09.266,2020-11-10 12:03:09.266,André LOTTERER,0:01:45.285,,1,TECHEETAH,,10.9444,13.8889,0.0,284.0
187,4,18,2,1:29.361,0,119.7,4:38.627,2020-11-10 12:04:38.627,André LOTTERER,,,1,TECHEETAH,,,,,
188,5,18,3,1:21.222,2,131.7,5:59.849,2020-11-10 12:05:59.849,André LOTTERER,,,1,TECHEETAH,,10.9444,13.8889,2.12187,298.0
189,6,27,1,3:32.816,0,50.3,3:32.816,2020-11-10 12:03:32.816,Tom BLOMQVIST,0:01:49.832,,1,Andretti Formula E,,10.9444,13.8889,2.12187,283.0
190,7,27,2,1:42.267,0,104.6,5:15.083,2020-11-10 12:05:15.083,Tom BLOMQVIST,,,1,Andretti Formula E,,,,,
191,8,27,3,1:20.870,2,132.3,6:35.953,2020-11-10 12:06:35.953,Tom BLOMQVIST,,,1,Andretti Formula E,,10.9444,13.8889,2.12187,290.5
192,9,6,1,4:25.193,0,40.3,4:25.193,2020-11-10 12:04:25.193,José Maria LOPEZ,0:02:52.652,,1,DRAGON,,10.9444,13.8889,2.12187,283.0
193,10,6,2,1:27.320,0,122.5,5:52.513,2020-11-10 12:05:52.513,José Maria LOPEZ,,,1,DRAGON,,,,,
194,11,6,3,1:20.417,2,133.0,7:12.930,2020-11-10 12:07:12.930,José Maria LOPEZ,,,1,DRAGON,,10.9444,13.8889,2.12187,290.5
195,12,7,1,4:10.060,0,42.8,4:10.060,2020-11-10 12:04:10.060,Jérôme D'AMBROSIO,0:02:46.353,,1,DRAGON,,10.9444,13.8889,2.12187,283.0
196,13,7,2,1:26.601,0,123.5,5:36.661,2020-11-10 12:05:36.661,Jérôme D'AMBROSIO,,,1,DRAGON,,,,,
197,14,7,3,1:21.176,2,131.8,6:57.837,2020-11-10 12:06:57.837,Jérôme D'AMBROSIO,,,1,DRAGON,,10.9444,13.8889,2.12187,290.5
198,15,36,1,4:03.090,0,44.0,4:03.090,2020-11-10 12:14:03.090,Alex LYNN,0:02:27.009,,2,DS Virgin Racing,,11.1111,13.8889,4.24374,305.0
199,16,36,2,1:31.568,0,116.8,5:34.658,2020-11-10 12:15:34.658,Alex LYNN,,,2,DS Virgin Racing,,,,,
200,17,36,3,1:20.567,2,132.8,6:55.225,2020-11-10 12:16:55.225,Alex LYNN,,,2,DS Virgin Racing,,11.1111,13.8889,3.71327,305.5
201,18,5,1,3:58.340,0,44.9,3:58.340,2020-11-10 12:13:58.340,Maro ENGEL,0:02:31.975,,2,Venturi Formula E Team,,11.1111,13.8889,4.24374,305.0
202,19,5,2,1:32.515,0,115.6,5:30.855,2020-11-10 12:15:30.855,Maro ENGEL,,,2,Venturi Formula E Team,,,,,
203,20,5,3,1:20.920,2,132.2,6:51.775,2020-11-10 12:16:51.775,Maro ENGEL,,,2,Venturi Formula E Team,,11.1111,13.8889,3.71327,305.5
204,21,68,1,3:54.809,0,45.6,3:54.809,2020-11-10 12:13:54.809,Luca FILIPPI,0:02:25.137,,2,NIO Formula E Team,,11.1111,13.8889,4.24374,305.0
205,22,68,2,1:26.116,0,124.2,5:20.925,2020-11-10 12:15:20.925,Luca FILIPPI,,,2,NIO Formula E Team,,,,,
206,23,68,3,1:20.804,2,132.4,6:41.729,2020-11-10 12:16:41.729,Luca FILIPPI,,,2,NIO Formula E Team,,11.1111,13.8889,3.71327,305.5
207,24,8,1,3:49.273,0,46.7,3:49.273,2020-11-10 12:13:49.273,Nicolas PROST,0:02:21.212,,2,Renault e.dams,,11.1111,13.8889,4.24374,305.0
208,25,8,2,1:27.221,0,122.6,5:16.494,2020-11-10 12:15:16.494,Nicolas PROST,,,2,Renault e.dams,,,,,
209,26,8,3,1:20.937,2,132.1,6:37.431,2020-11-10 12:16:37.431,Nicolas PROST,,,2,Renault e.dams,,11.1111,13.8889,3.71327,305.5
210,27,9,1,4:04.105,0,43.8,4:04.105,2020-11-10 12:14:04.105,Sébastien BUEMI,0:02:34.366,,2,Renault e.dams,,11.1111,13.8889,4.24374,305.0
211,28,9,2,1:34.138,0,113.6,5:38.243,2020-11-10 12:15:38.243,Sébastien BUEMI,,,2,Renault e.dams,,,,,
212,29,9,3,1:20.491,3,132.9,6:58.734,2020-11-10 12:16:58.734,Sébastien BUEMI,,,2,Renault e.dams,,11.1111,13.8889,3.71327,305.5
213,30,19,1,2:17.733,0,77.7,2:17.733,2020-11-10 12:22:17.733,Felix ROSENQVIST,0:00:45.467,,3,Mahindra Racing,,11.1667,13.8889,1.06093,210.0
214,31,19,2,1:31.128,0,117.4,3:48.861,2020-11-10 12:23:48.861,Felix ROSENQVIST,,,3,Mahindra Racing,,,,,
215,32,19,3,1:20.115,4,133.5,5:08.976,2020-11-10 12:25:08.976,Felix ROSENQVIST,,,3,Mahindra Racing,,11.1667,13.8889,1.5914,191.5
216,33,2,1,2:31.477,0,70.6,2:31.477,2020-11-10 12:22:31.477,Sam BIRD,0:01:05.719,,3,DS Virgin Racing,,11.1667,13.8889,1.06093,210.0
217,34,2,2,1:32.933,0,115.1,4:04.410,2020-11-10 12:24:04.410,Sam BIRD,,,3,DS Virgin Racing,,,,,
218,35,2,3,1:20.563,2,132.8,5:24.973,2020-11-10 12:25:24.973,Sam BIRD,,,3,DS Virgin Racing,,11.1667,13.8889,1.5914,191.5
219,36,23,1,4:19.767,0,41.2,4:19.767,2020-11-10 12:24:19.767,Nick HEIDFELD,0:02:45.150,,3,Mahindra Racing,,11.1667,13.8889,2.12187,173.0
220,37,23,2,1:28.671,2,120.6,5:48.438,2020-11-10 12:25:48.438,Nick HEIDFELD,,,3,Mahindra Racing,,11.1667,13.8889,1.5914,191.5
221,38,25,1,2:26.840,0,72.8,2:26.840,2020-11-10 12:22:26.840,Jean-Eric VERGNE,0:01:00.645,,3,TECHEETAH,,11.1667,13.8889,1.06093,210.0
222,39,25,2,1:27.149,0,122.7,3:53.989,2020-11-10 12:23:53.989,Jean-Eric VERGNE,,,3,TECHEETAH,,,,,
223,40,25,3,1:20.906,2,132.2,5:14.895,2020-11-10 12:25:14.895,Jean-Eric VERGNE,,,3,TECHEETAH,,11.1667,13.8889,1.5914,191.5
224,41,4,1,4:06.844,0,43.3,4:06.844,2020-11-10 12:24:06.844,Edoardo MORTARA,0:02:22.174,,3,Venturi Formula E Team,,11.1667,13.8889,2.12187,173.0
225,42,4,2,1:46.311,0,100.6,5:53.155,2020-11-10 12:25:53.155,Edoardo MORTARA,,,3,Venturi Formula E Team,,11.1667,13.8889,1.5914,191.5
226,43,4,3,1:36.733,2,110.6,7:29.888,2020-11-10 12:27:29.888,Edoardo MORTARA,,,3,Venturi Formula E Team,,11.1667,13.8889,1.4145766666666664,168.66666666666666
227,44,16,1,3:43.384,0,47.9,3:43.384,2020-11-10 12:38:43.384,Oliver TURVEY,0:02:11.136,,4,NIO Formula E Team,,11.3333,14.4444,3.1828,237.0
228,45,16,2,1:34.565,0,113.1,5:17.949,2020-11-10 12:40:17.949,Oliver TURVEY,,,4,NIO Formula E Team,,,,,
229,46,16,3,2:22.789,0,74.9,7:40.738,2020-11-10 12:42:40.738,Oliver TURVEY,,,4,NIO Formula E Team,,11.3148,14.4444,3.1828033333333337,256.3333333333333
230,47,16,4,6:23.821,0,27.9,14:04.558,2020-11-10 12:49:04.559,Oliver TURVEY,0:05:06.417,,4,NIO Formula E Team,,11.4365,14.603142857142856,2.5765542857142854,294.14285714285717
231,48,16,5,1:20.748,2,132.5,15:25.306,2020-11-10 12:50:25.307,Oliver TURVEY,,,4,NIO Formula E Team,,11.5278,15.0,2.652335,293.5
232,49,20,1,3:04.444,0,58.0,3:04.444,2020-11-10 12:38:04.444,Mitch EVANS,0:01:20.116,,4,Panasonic Jaguar Racing,,11.3333,14.4444,4.24374,279.0
233,50,20,2,1:33.677,0,114.2,4:38.121,2020-11-10 12:39:38.121,Mitch EVANS,,,4,Panasonic Jaguar Racing,,,,,
234,51,20,3,1:20.690,2,132.6,5:58.811,2020-11-10 12:40:58.811,Mitch EVANS,,,4,Panasonic Jaguar Racing,,11.2778,14.4444,2.12187,253.0
235,52,20,4,5:05.948,0,35.0,11:04.759,2020-11-10 12:46:04.759,Mitch EVANS,,,4,Panasonic Jaguar Racing,,11.3611,14.4444,2.6523350000000003,280.8333333333333
236,53,28,1,3:25.897,0,51.9,3:25.897,2020-11-10 12:38:25.897,Antonio Felix DA COSTA,0:01:48.128,,4,Andretti Formula E,,11.3333,14.4444,3.1828,237.0
237,54,28,2,1:36.167,2,111.2,5:02.064,2020-11-10 12:40:02.064,Antonio Felix DA COSTA,,,4,Andretti Formula E,,,,,
238,55,3,1,3:22.189,0,52.9,3:22.189,2020-11-10 12:38:22.189,Nelson PIQUET,0:01:50.281,,4,Panasonic Jaguar Racing,,11.3333,14.4444,3.1828,237.0
239,56,3,2,1:29.441,0,119.6,4:51.630,2020-11-10 12:39:51.630,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,,,,
240,57,3,3,1:20.585,3,132.7,6:12.215,2020-11-10 12:41:12.215,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,11.2778,14.4444,2.12187,253.0
241,58,3,4,7:01.743,0,25.4,13:13.957,2020-11-10 12:48:13.958,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,11.395825,14.51385,2.5197187500000005,285.25
242,59,66,1,3:37.080,0,49.3,3:37.080,2020-11-10 12:38:37.080,Daniel ABT,0:02:03.565,,4,Audi Sport ABT Schaeffler,,11.3333,14.4444,3.1828,237.0
243,60,66,2,1:34.373,0,113.3,5:11.453,2020-11-10 12:40:11.453,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,,,,
244,61,66,3,2:10.952,0,81.7,7:22.405,2020-11-10 12:42:22.405,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,11.3148,14.4444,3.1828033333333337,256.3333333333333
245,62,66,4,6:17.360,0,28.3,13:39.764,2020-11-10 12:48:39.765,Daniel ABT,0:05:00.496,,4,Audi Sport ABT Schaeffler,,11.4365,14.603142857142856,2.5765542857142854,294.14285714285717
246,63,66,5,1:20.605,2,132.7,15:00.369,2020-11-10 12:50:00.370,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,11.5278,15.0,2.652335,293.5
247,0,1,1,4:20.760,0,28.9,4:20.760,2020-11-10 12:04:20.760,Lucas DI GRASSI,0:03:08.176,,1,Audi Sport ABT Schaeffler,,22.0,33.3333,5.30467,242.0
248,1,1,2,1:22.167,0,91.7,5:42.927,2020-11-10 12:05:42.927,Lucas DI GRASSI,,,1,Audi Sport ABT Schaeffler,,,,,
249,2,1,3,1:02.079,4,121.4,6:45.006,2020-11-10 12:06:45.006,Lucas DI GRASSI,,,1,Audi Sport ABT Schaeffler,,22.0,33.3333,3.1828,286.0
250,3,27,1,4:03.218,0,31.0,4:03.218,2020-11-10 12:04:03.218,Tom BLOMQVIST,0:02:43.786,,1,Andretti Formula E,,22.0,33.3333,5.30467,242.0
251,4,27,2,1:20.911,0,93.1,5:24.129,2020-11-10 12:05:24.129,Tom BLOMQVIST,,,1,Andretti Formula E,,,,,
252,5,27,3,1:02.443,2,120.7,6:26.572,2020-11-10 12:06:26.572,Tom BLOMQVIST,,,1,Andretti Formula E,,22.0,33.3333,3.1828,286.0
253,6,5,1,4:32.640,0,27.6,4:32.640,2020-11-10 12:04:32.640,Maro ENGEL,0:03:25.751,,1,Venturi Formula E Team,,22.0,33.3333,5.30467,242.0
254,7,5,2,1:14.463,0,101.2,5:47.103,2020-11-10 12:05:47.103,Maro ENGEL,,,1,Venturi Formula E Team,,,,,
255,8,5,3,1:02.091,2,121.4,6:49.194,2020-11-10 12:06:49.194,Maro ENGEL,,,1,Venturi Formula E Team,,22.0,33.3333,4.243735,264.0
256,9,68,1,4:18.487,0,29.1,4:18.487,2020-11-10 12:04:18.487,Luca FILIPPI,0:03:06.626,,1,NIO Formula E Team,,22.0,33.3333,5.30467,242.0
257,10,68,2,1:13.731,0,102.2,5:32.218,2020-11-10 12:05:32.218,Luca FILIPPI,,,1,NIO Formula E Team,,,,,
258,11,68,3,1:02.508,2,120.5,6:34.726,2020-11-10 12:06:34.726,Luca FILIPPI,,,1,NIO Formula E Team,,22.0,33.3333,3.1828,286.0
259,12,7,1,4:22.563,0,28.7,4:22.563,2020-11-10 12:04:22.563,Jérôme D'AMBROSIO,0:03:10.827,,1,DRAGON,,22.0,33.3333,5.30467,242.0
260,13,7,2,1:15.199,0,100.2,5:37.762,2020-11-10 12:05:37.762,Jérôme D'AMBROSIO,,,1,DRAGON,,,,,
261,14,7,3,1:02.360,2,120.8,6:40.122,2020-11-10 12:06:40.122,Jérôme D'AMBROSIO,,,1,DRAGON,,22.0,33.3333,3.1828,286.0
262,15,19,1,1:54.617,0,65.7,1:54.617,2020-11-10 12:11:54.617,Felix ROSENQVIST,0:00:36.716,,2,Mahindra Racing,,22.4444,33.8889,2.12187,5.0
263,16,19,2,1:12.938,0,103.3,3:07.555,2020-11-10 12:13:07.555,Felix ROSENQVIST,,,2,Mahindra Racing,,,,,
264,17,19,3,1:01.676,2,122.2,4:09.231,2020-11-10 12:14:09.231,Felix ROSENQVIST,,,2,Mahindra Racing,,22.3333,33.8889,1.06093,101.0
265,18,19,4,1:31.425,0,82.4,5:40.656,2020-11-10 12:15:40.656,Felix ROSENQVIST,,,2,Mahindra Racing,,22.4259,34.07406666666667,1.7682233333333333,131.33333333333334
266,19,2,1,4:12.588,0,29.8,4:12.588,2020-11-10 12:14:12.588,Sam BIRD,0:02:59.249,,2,DS Virgin Racing,,22.4444,33.8889,2.12187,5.0
267,20,2,2,1:14.277,0,101.4,5:26.865,2020-11-10 12:15:26.865,Sam BIRD,,,2,DS Virgin Racing,,22.4722,34.166650000000004,2.12187,146.5
268,21,2,3,1:02.007,2,121.5,6:28.872,2020-11-10 12:16:28.872,Sam BIRD,,,2,DS Virgin Racing,,22.55555,34.4444,2.652335,158.5
269,22,25,1,3:58.962,0,31.5,3:58.962,2020-11-10 12:13:58.962,Jean-Eric VERGNE,0:02:43.892,,2,TECHEETAH,,22.3333,33.8889,1.06093,101.0
270,23,25,2,1:09.663,0,108.2,5:08.625,2020-11-10 12:15:08.625,Jean-Eric VERGNE,,,2,TECHEETAH,,22.38885,33.8889,1.5914,53.0
271,24,25,3,1:01.962,2,121.6,6:10.587,2020-11-10 12:16:10.587,Jean-Eric VERGNE,,,2,TECHEETAH,,22.4722,34.166650000000004,2.12187,146.5
272,25,3,1,4:29.682,0,27.9,4:29.682,2020-11-10 12:14:29.682,Nelson PIQUET,0:03:07.900,,2,Panasonic Jaguar Racing,,22.4444,33.8889,2.12187,5.0
273,26,3,2,1:18.995,0,95.4,5:48.677,2020-11-10 12:15:48.677,Nelson PIQUET,,,2,Panasonic Jaguar Racing,,22.4722,34.166650000000004,2.12187,146.5
274,27,3,3,1:01.964,2,121.6,6:50.641,2020-11-10 12:16:50.641,Nelson PIQUET,,,2,Panasonic Jaguar Racing,,22.55555,34.4444,2.652335,158.5
275,28,9,1,4:34.303,0,27.5,4:34.303,2020-11-10 12:14:34.303,Sébastien BUEMI,0:03:25.330,,2,Renault e.dams,,22.4444,33.8889,2.12187,5.0
276,29,9,2,1:10.385,0,107.1,5:44.688,2020-11-10 12:15:44.688,Sébastien BUEMI,,,2,Renault e.dams,,22.4722,34.166650000000004,2.12187,146.5
277,30,9,3,1:01.668,4,122.2,6:46.356,2020-11-10 12:16:46.356,Sébastien BUEMI,,,2,Renault e.dams,,22.55555,34.4444,2.652335,158.5
278,31,16,1,1:50.658,0,68.1,1:50.658,2020-11-10 12:21:50.658,Oliver TURVEY,0:00:42.813,,3,NIO Formula E Team,,22.9444,35.0,3.1828,25.0
279,32,16,2,1:13.417,0,102.6,3:04.075,2020-11-10 12:23:04.075,Oliver TURVEY,,,3,NIO Formula E Team,,,,,
280,33,16,3,1:01.777,2,122.0,4:05.852,2020-11-10 12:24:05.852,Oliver TURVEY,,,3,NIO Formula E Team,,22.9444,35.0,2.12187,263.0
281,34,16,4,1:18.772,0,95.7,5:24.624,2020-11-10 12:25:24.624,Oliver TURVEY,,,3,NIO Formula E Team,,22.962933333333336,35.0,4.59738,188.33333333333331
282,35,28,1,1:33.135,0,80.9,1:33.135,2020-11-10 12:21:33.135,Antonio Felix DA COSTA,0:00:19.565,,3,Andretti Formula E,,22.9444,35.0,3.1828,25.0
283,36,28,2,1:14.073,0,101.7,2:47.208,2020-11-10 12:22:47.208,Antonio Felix DA COSTA,,,3,Andretti Formula E,,,,,
284,37,28,3,1:01.772,3,122.0,3:48.980,2020-11-10 12:23:48.980,Antonio Felix DA COSTA,,,3,Andretti Formula E,,22.9444,35.0,2.12187,263.0
285,38,28,4,1:21.340,0,92.6,5:10.320,2020-11-10 12:25:10.320,Antonio Felix DA COSTA,,,3,Andretti Formula E,,22.962933333333336,35.0,4.59738,188.33333333333331
286,39,36,1,1:24.818,0,88.8,1:24.818,2020-11-10 12:21:24.818,Alex LYNN,0:00:11.582,,3,DS Virgin Racing,,22.9444,35.0,3.1828,25.0
287,40,36,2,1:12.005,0,104.6,2:36.823,2020-11-10 12:22:36.823,Alex LYNN,,,3,DS Virgin Racing,,,,,
288,41,36,3,1:01.830,2,121.9,3:38.653,2020-11-10 12:23:38.653,Alex LYNN,,,3,DS Virgin Racing,,22.9444,35.0,2.12187,263.0
289,42,36,4,1:12.225,0,104.3,4:50.878,2020-11-10 12:24:50.878,Alex LYNN,,,3,DS Virgin Racing,,22.9444,35.0,2.652335,144.0
290,43,6,1,2:03.094,0,61.2,2:03.094,2020-11-10 12:22:03.094,José Maria LOPEZ,0:00:52.159,,3,DRAGON,,22.9444,35.0,2.12187,263.0
291,44,6,2,1:15.208,0,100.2,3:18.302,2020-11-10 12:23:18.302,José Maria LOPEZ,,,3,DRAGON,,22.9444,35.0,2.12187,263.0
292,45,6,3,1:02.264,2,121.0,4:20.566,2020-11-10 12:24:20.566,José Maria LOPEZ,,,3,DRAGON,,22.9444,35.0,2.652335,144.0
293,46,6,4,1:24.061,0,89.6,5:44.627,2020-11-10 12:25:44.627,José Maria LOPEZ,,,3,DRAGON,,22.9722,35.0,5.835135,151.0
294,47,8,1,2:09.713,0,58.1,2:09.713,2020-11-10 12:22:09.713,Nicolas PROST,0:00:57.071,,3,Renault e.dams,,22.9444,35.0,2.12187,263.0
