,Unnamed: 0,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
467,107,37,1,1:21.922,0,85.8,1:21.922,2020-11-10 09:31:21.922,Alex LYNN,0:00:07.041,,4,DS Virgin Racing,VIRGIN,24.2778,26.6667,1.06093,288.0
468,108,37,2,1:07.806,0,103.7,2:29.728,2020-11-10 09:32:29.728,Alex LYNN,,,4,DS Virgin Racing,VIRGIN,,,,
469,109,37,3,1:03.224,2,111.2,3:32.952,2020-11-10 09:33:32.952,Alex LYNN,,,4,DS Virgin Racing,VIRGIN,,,,
470,110,4,1,2:16.039,0,51.7,2:16.039,2020-11-10 09:32:16.039,Tom DILLMANN,0:00:53.310,,4,Venturi Formula E Team,VENTURI,24.2778,26.6667,1.06093,288.0
471,111,4,2,1:15.087,0,93.6,3:31.126,2020-11-10 09:33:31.126,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
472,112,4,3,1:02.807,2,111.9,4:33.933,2020-11-10 09:34:33.933,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
473,113,47,1,1:43.687,0,67.8,1:43.687,2020-11-10 09:31:43.687,Adam CARROLL,0:00:25.769,,4,Panasonic Jaguar Racing,JAGUAR,24.2778,26.6667,1.06093,288.0
474,114,47,2,1:12.790,0,96.6,2:56.477,2020-11-10 09:32:56.477,Adam CARROLL,,,4,Panasonic Jaguar Racing,JAGUAR,,,,
475,115,47,3,1:03.594,2,110.6,4:00.071,2020-11-10 09:34:00.071,Adam CARROLL,,,4,Panasonic Jaguar Racing,JAGUAR,,,,
476,116,5,1,1:38.066,0,71.7,1:38.066,2020-11-10 09:31:38.066,Maro ENGEL,0:00:23.498,,4,Venturi Formula E Team,VENTURI,24.2778,26.6667,1.06093,288.0
477,117,5,2,1:12.117,0,97.5,2:50.183,2020-11-10 09:32:50.183,Maro ENGEL,,,4,Venturi Formula E Team,VENTURI,,,,
478,118,5,3,1:02.579,2,112.4,3:52.762,2020-11-10 09:33:52.762,Maro ENGEL,,,4,Venturi Formula E Team,VENTURI,,,,
479,0,11,1,4:33.129,0,25.3,4:33.129,2020-11-10 12:04:33.129,Lucas DI GRASSI,0:03:24.442,,1,ABT Schaeffler Audi Sport,ABT,15.0556,22.2222,4.82803,181.0
480,1,11,2,1:05.219,0,106.0,5:38.348,2020-11-10 12:05:38.348,Lucas DI GRASSI,,,1,ABT Schaeffler Audi Sport,ABT,15.0556,22.2222,4.82803,181.0
481,2,11,3,1:02.840,2,110.0,6:41.188,2020-11-10 12:06:41.188,Lucas DI GRASSI,,,1,ABT Schaeffler Audi Sport,ABT,15.0556,22.2222,4.82803,181.0
482,3,19,1,4:00.767,0,28.7,4:00.767,2020-11-10 12:04:00.767,Felix ROSENQVIST,0:02:41.733,,1,Mahindra Racing,MAHINDRA,15.0556,22.7778,17.7028,216.0
483,4,19,2,1:09.368,0,99.6,5:10.135,2020-11-10 12:05:10.135,Felix ROSENQVIST,,,1,Mahindra Racing,MAHINDRA,,,,
484,5,19,3,1:02.617,2,110.4,6:12.752,2020-11-10 12:06:12.752,Felix ROSENQVIST,,,1,Mahindra Racing,MAHINDRA,15.0556,22.2222,4.82803,181.0
485,6,2,1,3:45.862,0,30.6,3:45.862,2020-11-10 12:03:45.862,Sam BIRD,0:02:34.282,,1,DS Virgin Racing,VIRGIN,15.0556,22.7778,17.7028,216.0
486,7,2,2,1:13.169,0,94.5,4:59.031,2020-11-10 12:04:59.031,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,,,,
487,8,2,3,1:03.573,2,108.7,6:02.604,2020-11-10 12:06:02.604,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,15.0556,22.2222,4.82803,181.0
488,9,66,1,4:13.916,0,27.2,4:13.916,2020-11-10 12:04:13.916,Daniel ABT,0:02:58.312,,1,ABT Schaeffler Audi Sport,ABT,15.0556,22.7778,17.7028,216.0
489,10,66,2,1:12.680,0,95.1,5:26.596,2020-11-10 12:05:26.596,Daniel ABT,,,1,ABT Schaeffler Audi Sport,ABT,,,,
490,11,66,3,1:03.071,2,109.6,6:29.667,2020-11-10 12:06:29.667,Daniel ABT,,,1,ABT Schaeffler Audi Sport,ABT,15.0556,22.2222,4.82803,181.0
491,12,9,1,4:04.175,0,28.3,4:04.175,2020-11-10 12:04:04.175,Sébastien BUEMI,0:02:46.498,,1,Renault e.dams,RENAULT,15.0556,22.7778,17.7028,216.0
492,13,9,2,1:12.301,0,95.6,5:16.476,2020-11-10 12:05:16.476,Sébastien BUEMI,,,1,Renault e.dams,RENAULT,,,,
493,14,9,3,1:02.171,4,111.2,6:18.647,2020-11-10 12:06:18.647,Sébastien BUEMI,,,1,Renault e.dams,RENAULT,15.0556,22.2222,4.82803,181.0
494,15,20,1,2:27.747,0,46.8,2:27.747,2020-11-10 12:12:27.747,Mitch EVANS,0:01:07.687,,2,Panasonic Jaguar Racing,JAGUAR,15.0556,23.8889,6.43738,125.0
495,16,20,2,1:07.670,0,102.1,3:35.417,2020-11-10 12:13:35.417,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,,,,
496,17,20,3,1:02.687,2,110.3,4:38.104,2020-11-10 12:14:38.104,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,15.0,23.8889,3.21869,127.0
497,18,3,1,1:52.358,0,61.5,1:52.358,2020-11-10 12:11:52.358,Nelson PIQUET JR,0:00:39.168,,2,NEXTEV NIO,NEXTEV,15.0556,23.8889,6.43738,125.0
498,19,3,2,1:06.952,0,103.2,2:59.310,2020-11-10 12:12:59.310,Nelson PIQUET JR,,,2,NEXTEV NIO,NEXTEV,,,,
499,20,3,3,1:02.810,2,110.0,4:02.120,2020-11-10 12:14:02.120,Nelson PIQUET JR,,,2,NEXTEV NIO,NEXTEV,15.0,23.8889,3.21869,127.0
500,21,37,1,1:29.240,0,77.5,1:29.240,2020-11-10 12:11:29.240,José Maria LOPEZ,0:00:13.086,,2,DS Virgin Racing,VIRGIN,15.0556,23.8889,6.43738,125.0
501,22,37,2,1:07.878,0,101.8,2:37.118,2020-11-10 12:12:37.118,José Maria LOPEZ,,,2,DS Virgin Racing,VIRGIN,,,,
502,23,37,3,1:02.459,3,110.7,3:39.577,2020-11-10 12:13:39.577,José Maria LOPEZ,,,2,DS Virgin Racing,VIRGIN,15.0,23.8889,3.21869,127.0
503,24,6,1,1:31.574,0,75.5,1:31.574,2020-11-10 12:11:31.574,Mike CONWAY,0:00:17.847,,2,Faraday Future Dragon Racing,FARADAY,15.0556,23.8889,6.43738,125.0
504,25,6,2,1:09.004,0,100.2,2:40.578,2020-11-10 12:12:40.578,Mike CONWAY,,,2,Faraday Future Dragon Racing,FARADAY,,,,
505,26,6,3,1:02.808,2,110.0,3:43.386,2020-11-10 12:13:43.386,Mike CONWAY,,,2,Faraday Future Dragon Racing,FARADAY,15.0,23.8889,3.21869,127.0
506,27,8,1,1:20.798,0,85.5,1:20.798,2020-11-10 12:11:20.798,Nicolas PROST,0:00:11.320,,2,Renault e.dams,RENAULT,15.0556,23.8889,6.43738,202.0
507,28,8,2,1:13.210,0,94.4,2:34.008,2020-11-10 12:12:34.008,Nicolas PROST,,,2,Renault e.dams,RENAULT,,,,
508,29,8,3,1:02.746,2,110.2,3:36.754,2020-11-10 12:13:36.754,Nicolas PROST,,,2,Renault e.dams,RENAULT,15.0,23.8889,3.21869,127.0
509,30,25,1,2:04.787,0,55.4,2:04.787,2020-11-10 12:22:04.787,Jean-Eric VERGNE,0:00:48.662,,3,TECHEETAH,TECHEETAH,15.1667,24.4444,14.4841,191.0
510,31,25,2,1:09.061,0,100.1,3:13.848,2020-11-10 12:23:13.848,Jean-Eric VERGNE,,,3,TECHEETAH,TECHEETAH,,,,
511,32,25,3,1:02.274,3,111.0,4:16.122,2020-11-10 12:24:16.122,Jean-Eric VERGNE,,,3,TECHEETAH,TECHEETAH,15.1667,24.4444,12.8748,62.0
512,33,33,1,2:22.048,0,48.7,2:22.048,2020-11-10 12:22:22.048,Esteban GUTIERREZ,0:01:11.110,,3,TECHEETAH,TECHEETAH,15.1667,24.4444,12.8748,62.0
513,34,33,2,1:07.290,0,102.7,3:29.338,2020-11-10 12:23:29.338,Esteban GUTIERREZ,,,3,TECHEETAH,TECHEETAH,15.1667,24.4444,12.8748,62.0
514,35,33,3,1:02.597,2,110.4,4:31.935,2020-11-10 12:24:31.935,Esteban GUTIERREZ,,,3,TECHEETAH,TECHEETAH,15.1667,24.4444,13.67945,126.5
515,36,4,1,1:44.097,0,66.4,1:44.097,2020-11-10 12:21:44.097,Stéphane SARRAZIN,0:00:35.731,,3,Venturi Formula E Team,VENTURI,15.1667,24.4444,14.4841,191.0
516,37,4,2,1:06.121,2,104.5,2:50.218,2020-11-10 12:22:50.218,Stéphane SARRAZIN,,,3,Venturi Formula E Team,VENTURI,,,,
517,38,4,3,1:31.050,0,75.9,4:21.268,2020-11-10 12:24:21.268,Stéphane SARRAZIN,,,3,Venturi Formula E Team,VENTURI,15.1667,24.4444,13.67945,126.5
518,39,7,1,1:23.876,0,82.4,1:23.876,2020-11-10 12:21:23.876,Jérôme D'AMBROSIO,0:00:12.972,,3,Faraday Future Dragon Racing,FARADAY,15.1667,24.4444,14.4841,191.0
519,40,7,2,1:09.629,0,99.3,2:33.505,2020-11-10 12:22:33.505,Jérôme D'AMBROSIO,,,3,Faraday Future Dragon Racing,FARADAY,,,,
520,41,7,3,1:02.814,2,110.0,3:36.319,2020-11-10 12:23:36.319,Jérôme D'AMBROSIO,,,3,Faraday Future Dragon Racing,FARADAY,15.1667,24.4444,12.8748,62.0
521,42,88,1,1:35.838,0,72.1,1:35.838,2020-11-10 12:21:35.838,Oliver TURVEY,0:00:22.542,,3,NEXTEV NIO,NEXTEV,15.1667,24.4444,14.4841,191.0
522,43,88,2,1:09.822,0,99.0,2:45.660,2020-11-10 12:22:45.660,Oliver TURVEY,,,3,NEXTEV NIO,NEXTEV,,,,
523,44,88,3,1:02.384,2,110.8,3:48.044,2020-11-10 12:23:48.044,Oliver TURVEY,,,3,NEXTEV NIO,NEXTEV,15.1667,24.4444,12.8748,62.0
524,45,23,1,4:11.534,0,27.5,4:11.534,2020-11-10 12:34:11.534,Nick HEIDFELD,0:03:00.225,,4,Mahindra Racing,MAHINDRA,14.7222,25.5556,8.04672,207.0
525,46,23,2,1:17.094,0,89.7,5:28.628,2020-11-10 12:35:28.628,Nick HEIDFELD,,,4,Mahindra Racing,MAHINDRA,,,,
526,47,23,3,1:02.611,3,110.4,6:31.239,2020-11-10 12:36:31.239,Nick HEIDFELD,,,4,Mahindra Racing,MAHINDRA,14.7778,25.5556,6.43738,224.0
527,48,27,1,1:54.103,0,60.6,1:54.103,2020-11-10 12:31:54.103,Robin FRIJNS,0:00:38.268,,4,Andretti Formula E,ANDRETTI,14.6111,26.1111,3.21869,233.0
528,49,27,2,1:05.518,0,105.5,2:59.621,2020-11-10 12:32:59.621,Robin FRIJNS,,,4,Andretti Formula E,ANDRETTI,,,,
529,50,27,3,1:02.654,2,110.3,4:02.275,2020-11-10 12:34:02.275,Robin FRIJNS,,,4,Andretti Formula E,ANDRETTI,,,,
530,51,28,1,1:33.316,0,74.1,1:33.316,2020-11-10 12:31:33.316,Antonio Felix DA COSTA,0:00:20.431,,4,Andretti Formula E,ANDRETTI,14.6111,26.1111,3.21869,233.0
531,52,28,2,1:10.893,0,97.5,2:44.209,2020-11-10 12:32:44.209,Antonio Felix DA COSTA,,,4,Andretti Formula E,ANDRETTI,,,,
532,53,28,3,1:03.268,2,109.2,3:47.477,2020-11-10 12:33:47.477,Antonio Felix DA COSTA,,,4,Andretti Formula E,ANDRETTI,,,,
533,54,47,1,2:04.969,0,55.3,2:04.969,2020-11-10 12:32:04.969,Adam CARROLL,0:00:53.152,,4,Panasonic Jaguar Racing,JAGUAR,14.6111,26.1111,3.21869,233.0
534,55,47,2,1:09.429,0,99.6,3:14.398,2020-11-10 12:33:14.398,Adam CARROLL,,,4,Panasonic Jaguar Racing,JAGUAR,,,,
535,56,47,3,1:03.771,2,108.4,4:18.169,2020-11-10 12:34:18.169,Adam CARROLL,,,4,Panasonic Jaguar Racing,JAGUAR,,,,
536,57,5,1,1:31.153,0,75.8,1:31.153,2020-11-10 12:31:31.153,Tom DILLMANN,0:00:18.520,,4,Venturi Formula E Team,VENTURI,14.6111,26.1111,3.21869,233.0
537,58,5,2,1:10.135,0,98.6,2:41.288,2020-11-10 12:32:41.288,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
538,59,5,3,1:03.024,2,109.7,3:44.312,2020-11-10 12:33:44.312,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
