NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
3;1;6;1:19.480;0;;26.365;0;18.624;0;34.491;0;106.4;9:22.852;08:09:22.852;0:26.365;0:18.624;0:34.491;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;7;1:14.089;0;;25.105;0;18.264;0;30.720;0;114.1;10:36.941;08:10:36.941;0:25.105;0:18.264;0:30.720;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;8;1:13.505;0;;24.559;0;18.155;0;30.791;0;115.0;11:50.446;08:11:50.446;0:24.559;0:18.155;0:30.791;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;9;17:43.706;0;B;30.665;0;25.875;0;16:47.166;0;7.9;29:34.152;08:29:34.152;0:30.665;0:25.875;16:47.166;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;10;1:36.454;0;;38.127;0;23.447;0;34.880;0;87.6;31:10.606;08:31:10.606;0:38.127;0:23.447;0:34.880;;Nelson PIQUET;0:16:06.833;;;Panasonic Jaguar Racing;;;
3;1;11;1:22.693;0;;24.610;0;17.893;0;40.190;0;102.2;32:33.299;08:32:33.299;0:24.610;0:17.893;0:40.190;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;12;1:11.544;0;;23.856;0;17.665;0;30.023;0;118.1;33:44.843;08:33:44.843;0:23.856;0:17.665;0:30.023;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;13;1:23.232;0;;23.589;0;17.592;0;42.051;0;101.6;35:08.075;08:35:08.075;0:23.589;0:17.592;0:42.051;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;14;1:11.293;0;;23.555;0;17.596;0;30.142;0;118.6;36:19.368;08:36:19.368;0:23.555;0:17.596;0:30.142;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;15;1:11.690;0;;23.623;0;17.560;0;30.507;0;117.9;37:31.058;08:37:31.058;0:23.623;0:17.560;0:30.507;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;16;1:11.637;0;;23.852;0;17.485;0;30.300;0;118.0;38:42.695;08:38:42.695;0:23.852;0:17.485;0:30.300;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;17;8:17.041;0;B;26.680;0;18.191;0;7:32.170;0;17.0;46:59.736;08:46:59.736;0:26.680;0:18.191;7:32.170;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;18;1:30.729;0;;34.845;0;23.775;0;32.109;0;93.2;48:30.465;08:48:30.465;0:34.845;0:23.775;0:32.109;;Nelson PIQUET;0:07:08.035;;;Panasonic Jaguar Racing;;250;
3;1;19;1:09.991;2;;23.497;0;17.016;2;29.478;2;120.8;49:40.456;08:49:40.456;0:23.497;0:17.016;0:29.478;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;250;
3;1;20;1:34.513;0;;28.898;0;25.231;0;40.384;0;89.4;51:14.969;08:51:14.969;0:28.898;0:25.231;0:40.384;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;225;
3;1;21;1:10.778;0;;23.736;0;17.369;0;29.673;0;119.4;52:25.747;08:52:25.747;0:23.736;0:17.369;0:29.673;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;225;
3;1;22;1:35.933;0;;29.558;0;25.524;0;40.851;0;88.1;54:01.680;08:54:01.680;0:29.558;0:25.524;0:40.851;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;225;
3;1;23;1:11.044;0;;23.477;2;17.489;0;30.078;0;119.0;55:12.724;08:55:12.724;0:23.477;0:17.489;0:30.078;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
36;1;1;1:34.383;0;;38.006;0;19.592;0;36.785;0;89.6;1:34.383;08:01:34.383;0:38.006;0:19.592;0:36.785;;André LOTTERER;0:00:08.294;;;DS TECHEETAH;;;
36;1;2;1:16.132;0;;25.510;0;19.050;0;31.572;0;111.0;2:50.515;08:02:50.515;0:25.510;0:19.050;0:31.572;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;3;1:15.775;0;;25.016;0;19.095;0;31.664;0;111.6;4:06.290;08:04:06.290;0:25.016;0:19.095;0:31.664;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;4;1:13.880;0;;24.603;0;18.574;0;30.703;0;114.4;5:20.170;08:05:20.170;0:24.603;0:18.574;0:30.703;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;5;1:47.171;0;;43.502;0;29.659;0;34.010;0;78.9;7:07.341;08:07:07.341;0:43.502;0:29.659;0:34.010;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;6;1:12.414;0;;23.999;0;17.789;0;30.626;0;116.7;8:19.755;08:08:19.755;0:23.999;0:17.789;0:30.626;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;7;1:11.965;0;;23.801;0;17.710;0;30.454;0;117.5;9:31.720;08:09:31.720;0:23.801;0:17.710;0:30.454;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;8;1:34.711;0;;28.607;0;26.514;0;39.590;0;89.2;11:06.431;08:11:06.431;0:28.607;0:26.514;0:39.590;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;9;1:11.841;0;;23.893;0;17.686;0;30.262;0;117.7;12:18.272;08:12:18.272;0:23.893;0:17.686;0:30.262;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;10;2:03.478;0;B;25.026;0;34.280;0;1:04.172;0;68.5;14:21.750;08:14:21.750;0:25.026;0:34.280;1:04.172;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;11;15:57.677;0;;15:03.944;0;19.598;0;34.135;0;8.8;30:19.427;08:30:19.427;15:03.944;0:19.598;0:34.135;;André LOTTERER;0:14:47.672;;;DS TECHEETAH;;;
36;1;12;1:13.284;0;;23.641;0;17.537;0;32.106;0;115.3;31:32.711;08:31:32.711;0:23.641;0:17.537;0:32.106;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;13;1:11.462;0;;23.434;0;17.631;0;30.397;0;118.3;32:44.173;08:32:44.173;0:23.434;0:17.631;0:30.397;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;14;1:11.148;0;;23.405;0;17.672;0;30.071;0;118.8;33:55.321;08:33:55.321;0:23.405;0:17.672;0:30.071;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;15;1:29.088;0;;28.935;0;26.080;0;34.073;0;94.9;35:24.409;08:35:24.409;0:28.935;0:26.080;0:34.073;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;16;1:13.296;0;;24.133;0;18.368;0;30.795;0;115.3;36:37.705;08:36:37.705;0:24.133;0:18.368;0:30.795;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;17;1:13.005;0;;24.126;0;18.201;0;30.678;0;115.8;37:50.710;08:37:50.710;0:24.126;0:18.201;0:30.678;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;18;1:12.765;0;;23.967;0;18.247;0;30.551;0;116.2;39:03.475;08:39:03.475;0:23.967;0:18.247;0:30.551;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;19;1:12.671;0;;24.013;0;18.292;0;30.366;0;116.3;40:16.146;08:40:16.146;0:24.013;0:18.292;0:30.366;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;20;1:23.289;0;;24.064;0;19.471;0;39.754;0;101.5;41:39.435;08:41:39.435;0:24.064;0:19.471;0:39.754;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;21;1:34.507;0;;30.999;0;28.605;0;34.903;0;89.4;43:13.942;08:43:13.942;0:30.999;0:28.605;0:34.903;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;22;1:11.069;0;;23.181;0;17.539;0;30.349;0;118.9;44:25.011;08:44:25.011;0:23.181;0:17.539;0:30.349;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;23;1:30.633;0;B;24.488;0;21.697;0;44.448;0;93.3;45:55.644;08:45:55.644;0:24.488;0:21.697;0:44.448;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;24;5:03.496;0;;4:13.829;0;18.741;0;30.926;0;27.9;50:59.140;08:50:59.140;4:13.829;0:18.741;0:30.926;;André LOTTERER;0:03:59.634;;;DS TECHEETAH;;225;
36;1;25;1:09.561;0;;23.002;0;17.086;0;29.473;2;121.5;52:08.701;08:52:08.701;0:23.002;0:17.086;0:29.473;;André LOTTERER;;;;DS TECHEETAH;;225;
36;1;26;1:37.125;0;;30.064;0;29.320;0;37.741;0;87.0;53:45.826;08:53:45.826;0:30.064;0:29.320;0:37.741;;André LOTTERER;;;;DS TECHEETAH;;250;
36;1;27;1:09.528;2;;22.838;2;17.053;2;29.637;0;121.6;54:55.354;08:54:55.354;0:22.838;0:17.053;0:29.637;;André LOTTERER;;;;DS TECHEETAH;;250;
36;1;28;1:30.467;0;;29.207;0;25.631;0;35.629;0;93.4;56:25.821;08:56:25.821;0:29.207;0:25.631;0:35.629;;André LOTTERER;;;;DS TECHEETAH;;;
4;1;1;1:42.545;0;;43.634;0;20.959;0;37.952;0;82.4;1:42.545;08:01:42.545;0:43.634;0:20.959;0:37.952;;Robin FRIJNS;0:00:12.950;;;Envision Virgin Racing;;;
4;1;2;1:17.250;0;;24.199;0;18.363;0;34.688;0;109.4;2:59.795;08:02:59.795;0:24.199;0:18.363;0:34.688;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;3;1:14.511;0;;25.497;0;18.059;0;30.955;0;113.4;4:14.306;08:04:14.306;0:25.497;0:18.059;0:30.955;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;4;1:14.561;0;;24.216;0;18.037;0;32.308;0;113.4;5:28.867;08:05:28.867;0:24.216;0:18.037;0:32.308;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;5;1:45.598;0;;49.628;0;18.966;0;37.004;0;80.0;7:14.465;08:07:14.465;0:49.628;0:18.966;0:37.004;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;6;1:12.502;0;;24.074;0;17.878;0;30.550;0;116.6;8:26.967;08:08:26.967;0:24.074;0:17.878;0:30.550;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;7;1:12.023;0;;23.844;0;17.700;0;30.479;0;117.4;9:38.990;08:09:38.990;0:23.844;0:17.700;0:30.479;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;8;1:14.290;0;;23.653;0;17.815;0;32.822;0;113.8;10:53.280;08:10:53.280;0:23.653;0:17.815;0:32.822;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;9;1:12.684;0;;23.985;0;18.079;0;30.620;0;116.3;12:05.964;08:12:05.964;0:23.985;0:18.079;0:30.620;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;10;1:45.115;0;B;24.181;0;18.192;0;1:02.742;0;80.4;13:51.079;08:13:51.079;0:24.181;0:18.192;1:02.742;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;11;16:33.663;0;;15:36.084;0;20.017;0;37.562;0;8.5;30:24.742;08:30:24.742;15:36.084;0:20.017;0:37.562;;Robin FRIJNS;0:15:23.747;;;Envision Virgin Racing;;;
4;1;12;1:11.053;0;;23.243;0;17.639;0;30.171;0;119.0;31:35.795;08:31:35.795;0:23.243;0:17.639;0:30.171;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;13;1:35.260;0;;28.752;0;28.235;0;38.273;0;88.7;33:11.055;08:33:11.055;0:28.752;0:28.235;0:38.273;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;14;1:09.821;0;;22.945;2;17.037;0;29.839;0;121.1;34:20.876;08:34:20.876;0:22.945;0:17.037;0:29.839;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;15;1:15.934;0;;26.821;0;18.368;0;30.745;0;111.3;35:36.810;08:35:36.810;0:26.821;0:18.368;0:30.745;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;16;1:23.698;0;B;23.717;0;17.854;0;42.127;0;101.0;37:00.508;08:37:00.508;0:23.717;0:17.854;0:42.127;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;17;6:20.421;0;;5:19.437;0;22.188;0;38.796;0;22.2;43:20.929;08:43:20.929;5:19.437;0:22.188;0:38.796;;Robin FRIJNS;0:05:04.674;;;Envision Virgin Racing;;250;
4;1;18;1:09.059;2;;23.019;0;16.753;2;29.287;2;122.4;44:29.988;08:44:29.988;0:23.019;0:16.753;0:29.287;;Robin FRIJNS;;;;Envision Virgin Racing;;250;
4;1;19;1:30.659;0;;28.145;0;23.109;0;39.405;0;93.2;46:00.647;08:46:00.647;0:28.145;0:23.109;0:39.405;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;20;1:32.155;0;;27.198;0;27.726;0;37.231;0;91.7;47:32.802;08:47:32.802;0:27.198;0:27.726;0:37.231;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;21;1:11.772;0;;23.259;0;17.418;0;31.095;0;117.8;48:44.574;08:48:44.574;0:23.259;0:17.418;0:31.095;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;22;1:46.794;0;;29.458;0;29.155;0;48.181;0;79.2;50:31.368;08:50:31.368;0:29.458;0:29.155;0:48.181;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;23;1:36.585;0;;35.002;0;25.667;0;35.916;0;87.5;52:07.953;08:52:07.953;0:35.002;0:25.667;0:35.916;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;24;1:10.617;0;;22.950;0;17.487;0;30.180;0;119.7;53:18.570;08:53:18.570;0:22.950;0:17.487;0:30.180;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;25;1:28.328;0;;26.627;0;26.218;0;35.483;0;95.7;54:46.898;08:54:46.898;0:26.627;0:26.218;0:35.483;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;26;1:10.856;0;;23.130;0;17.524;0;30.202;0;119.3;55:57.754;08:55:57.754;0:23.130;0:17.524;0:30.202;;Robin FRIJNS;;;;Envision Virgin Racing;;;
48;1;1;2:05.094;0;;59.677;0;21.177;0;44.240;0;67.6;2:05.094;08:02:05.094;0:59.677;0:21.177;0:44.240;;Edoardo MORTARA;0:00:28.025;;;Venturi Formula E Team;;225;
48;1;2;1:17.090;0;;25.892;0;19.134;0;32.064;0;109.6;3:22.184;08:03:22.184;0:25.892;0:19.134;0:32.064;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;3;1:16.927;0;;26.570;0;19.303;0;31.054;0;109.9;4:39.111;08:04:39.111;0:26.570;0:19.303;0:31.054;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;4;1:37.992;0;;25.013;0;18.580;0;54.399;0;86.3;6:17.103;08:06:17.103;0:25.013;0:18.580;0:54.399;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;5;1:16.595;0;;24.728;0;19.292;0;32.575;0;110.4;7:33.698;08:07:33.698;0:24.728;0:19.292;0:32.575;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;6;1:14.317;0;;24.543;0;18.468;0;31.306;0;113.7;8:48.015;08:08:48.015;0:24.543;0:18.468;0:31.306;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;7;1:14.080;0;;24.796;0;18.318;0;30.966;0;114.1;10:02.095;08:10:02.095;0:24.796;0:18.318;0:30.966;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;8;1:13.576;0;;24.279;0;18.286;0;31.011;0;114.9;11:15.671;08:11:15.671;0:24.279;0:18.286;0:31.011;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;9;1:13.661;0;;24.373;0;18.284;0;31.004;0;114.8;12:29.332;08:12:29.332;0:24.373;0:18.284;0:31.004;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;10;18:24.935;0;B;24.609;0;45.031;0;17:15.295;0;7.7;30:54.267;08:30:54.267;0:24.609;0:45.031;17:15.295;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;11;1:25.983;0;;33.077;0;19.059;0;33.847;0;98.3;32:20.250;08:32:20.250;0:33.077;0:19.059;0:33.847;;Edoardo MORTARA;0:16:28.389;;;Venturi Formula E Team;;;
48;1;12;1:13.610;0;;23.940;0;18.583;0;31.087;0;114.8;33:33.860;08:33:33.860;0:23.940;0:18.583;0:31.087;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;13;1:13.619;0;;23.653;0;18.086;0;31.880;0;114.8;34:47.479;08:34:47.479;0:23.653;0:18.086;0:31.880;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;14;1:12.295;0;;23.792;0;17.945;0;30.558;0;116.9;35:59.774;08:35:59.774;0:23.792;0:17.945;0:30.558;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;15;1:26.397;0;;30.950;0;20.363;0;35.084;0;97.8;37:26.171;08:37:26.171;0:30.950;0:20.363;0:35.084;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;16;1:12.813;0;;23.866;0;18.323;0;30.624;0;116.1;38:38.984;08:38:38.984;0:23.866;0:18.323;0:30.624;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;17;1:12.195;0;;23.588;0;17.940;0;30.667;0;117.1;39:51.179;08:39:51.179;0:23.588;0:17.940;0:30.667;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;18;1:31.901;0;;23.750;0;20.744;0;47.407;0;92.0;41:23.080;08:41:23.080;0:23.750;0:20.744;0:47.407;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;19;1:10.938;0;;23.243;0;17.592;0;30.103;0;119.2;42:34.018;08:42:34.018;0:23.243;0:17.592;0:30.103;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;20;1:27.063;0;;29.529;0;23.920;0;33.614;0;97.1;44:01.081;08:44:01.081;0:29.529;0:23.920;0:33.614;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;21;1:09.877;0;;22.895;2;17.280;0;29.702;0;121.0;45:10.958;08:45:10.958;0:22.895;0:17.280;0:29.702;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;22;7:18.949;0;B;26.538;0;21.601;0;6:30.810;0;19.3;52:29.907;08:52:29.907;0:26.538;0:21.601;6:30.810;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;23;1:39.175;0;;37.575;0;24.752;0;36.848;0;85.2;54:09.082;08:54:09.082;0:37.575;0:24.752;0:36.848;;Edoardo MORTARA;0:06:01.384;;;Venturi Formula E Team;;250;
48;1;24;1:09.751;2;;23.597;0;16.916;2;29.238;2;121.2;55:18.833;08:55:18.833;0:23.597;0:16.916;0:29.238;;Edoardo MORTARA;;;;Venturi Formula E Team;;250;
5;1;1;3:27.089;0;;2:33.819;0;19.656;0;33.614;0;40.8;3:27.089;08:03:27.089;2:33.819;0:19.656;0:33.614;;Stoffel VANDOORNE;0:01:59.911;;;HWA RACELAB;;;
5;1;2;1:16.287;0;;26.085;0;18.801;0;31.401;0;110.8;4:43.376;08:04:43.376;0:26.085;0:18.801;0:31.401;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;3;1:36.300;0;;25.299;0;19.503;0;51.498;0;87.8;6:19.676;08:06:19.676;0:25.299;0:19.503;0:51.498;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;4;1:15.344;0;;25.451;0;18.566;0;31.327;0;112.2;7:35.020;08:07:35.020;0:25.451;0:18.566;0:31.327;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;5;1:14.452;0;;24.818;0;18.338;0;31.296;0;113.5;8:49.472;08:08:49.472;0:24.818;0:18.338;0:31.296;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;6;1:14.166;0;;24.717;0;18.386;0;31.063;0;114.0;10:03.638;08:10:03.638;0:24.717;0:18.386;0:31.063;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;7;1:13.960;0;;24.697;0;18.156;0;31.107;0;114.3;11:17.598;08:11:17.598;0:24.697;0:18.156;0:31.107;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;8;1:13.576;0;;24.632;0;18.145;0;30.799;0;114.9;12:31.174;08:12:31.174;0:24.632;0:18.145;0:30.799;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;9;16:50.821;0;B;24.905;0;46.866;0;15:39.050;0;8.4;29:21.995;08:29:21.995;0:24.905;0:46.866;15:39.050;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;10;1:31.035;0;;33.546;0;19.411;0;38.078;0;92.9;30:53.030;08:30:53.030;0:33.546;0:19.411;0:38.078;;Stoffel VANDOORNE;0:14:54.211;;;HWA RACELAB;;;
5;1;11;1:13.534;0;;24.249;0;18.395;0;30.890;0;115.0;32:06.564;08:32:06.564;0:24.249;0:18.395;0:30.890;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;12;1:12.942;0;;23.957;0;18.215;0;30.770;0;115.9;33:19.506;08:33:19.506;0:23.957;0:18.215;0:30.770;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;13;1:23.314;0;;24.326;0;18.420;0;40.568;0;101.5;34:42.820;08:34:42.820;0:24.326;0:18.420;0:40.568;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;14;1:43.915;0;;24.445;0;17.756;0;1:01.714;0;81.3;36:26.735;08:36:26.735;0:24.445;0:17.756;1:01.714;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;15;1:11.417;0;;23.621;0;17.592;0;30.204;0;118.4;37:38.152;08:37:38.152;0:23.621;0:17.592;0:30.204;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;16;1:11.462;0;;23.546;0;17.588;0;30.328;0;118.3;38:49.614;08:38:49.614;0:23.546;0:17.588;0:30.328;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;17;4:21.320;0;B;27.521;0;21.300;0;3:32.499;0;32.3;43:10.934;08:43:10.934;0:27.521;0:21.300;3:32.499;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;18;1:33.067;0;;40.223;0;19.941;0;32.903;0;90.8;44:44.001;08:44:44.001;0:40.223;0:19.941;0:32.903;;Stoffel VANDOORNE;0:03:08.833;;;HWA RACELAB;;250;
5;1;19;1:11.300;0;;23.099;0;16.868;2;31.333;0;118.6;45:55.301;08:45:55.301;0:23.099;0:16.868;0:31.333;;Stoffel VANDOORNE;;;;HWA RACELAB;;250;
5;1;20;1:42.247;0;;30.887;0;35.097;0;36.263;0;82.7;47:37.548;08:47:37.548;0:30.887;0:35.097;0:36.263;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;21;1:27.718;0;;27.902;0;19.249;0;40.567;0;96.4;49:05.266;08:49:05.266;0:27.902;0:19.249;0:40.567;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;22;1:10.309;2;;23.047;2;17.273;0;29.989;2;120.2;50:15.575;08:50:15.575;0:23.047;0:17.273;0:29.989;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;23;1:33.192;0;;26.980;0;24.934;0;41.278;0;90.7;51:48.767;08:51:48.767;0:26.980;0:24.934;0:41.278;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;24;1:11.834;0;;23.484;0;17.737;0;30.613;0;117.7;53:00.601;08:53:00.601;0:23.484;0:17.737;0:30.613;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;25;1:31.561;0;;23.393;0;21.555;0;46.613;0;92.3;54:32.162;08:54:32.162;0:23.393;0:21.555;0:46.613;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;26;1:11.407;0;;23.412;0;17.749;0;30.246;0;118.4;55:43.569;08:55:43.569;0:23.412;0:17.749;0:30.246;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
6;1;1;3:03.899;0;;1:08.281;0;1:14.616;0;41.002;0;46.0;3:03.899;08:03:03.899;1:08.281;1:14.616;0:41.002;;Maximilian GÜNTHER;0:00:32.780;;;GEOX DRAGON;;;
6;1;2;25:52.851;0;B;1:20.886;0;26.369;0;24:05.596;0;5.4;28:56.750;08:28:56.750;1:20.886;0:26.369;24:05.596;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;3;1:33.340;0;;38.437;0;21.176;0;33.727;0;90.6;30:30.090;08:30:30.090;0:38.437;0:21.176;0:33.727;;Maximilian GÜNTHER;0:22:57.532;;;GEOX DRAGON;;225;
6;1;4;1:16.952;0;;25.025;0;19.025;0;32.902;0;109.8;31:47.042;08:31:47.042;0:25.025;0:19.025;0:32.902;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;5;1:16.202;0;;24.440;0;19.396;0;32.366;0;110.9;33:03.244;08:33:03.244;0:24.440;0:19.396;0:32.366;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;6;1:13.127;0;;23.990;0;18.302;0;30.835;0;115.6;34:16.371;08:34:16.371;0:23.990;0:18.302;0:30.835;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;7;1:12.904;0;;23.799;0;18.325;0;30.780;0;115.9;35:29.275;08:35:29.275;0:23.799;0:18.325;0:30.780;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;8;1:17.815;0;;24.178;0;18.780;0;34.857;0;108.6;36:47.090;08:36:47.090;0:24.178;0:18.780;0:34.857;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;9;1:13.265;0;;24.174;0;18.174;0;30.917;0;115.4;38:00.355;08:38:00.355;0:24.174;0:18.174;0:30.917;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;10;1:12.655;0;;23.876;0;18.087;0;30.692;0;116.3;39:13.010;08:39:13.010;0:23.876;0:18.087;0:30.692;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;11;1:12.376;0;;23.673;0;18.030;0;30.673;0;116.8;40:25.386;08:40:25.386;0:23.673;0:18.030;0:30.673;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;12;1:25.258;0;;27.824;0;22.908;0;34.526;0;99.1;41:50.644;08:41:50.644;0:27.824;0:22.908;0:34.526;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;13;1:11.872;0;;23.484;0;17.878;0;30.510;0;117.6;43:02.516;08:43:02.516;0:23.484;0:17.878;0:30.510;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;14;1:25.611;0;;27.942;0;25.158;0;32.511;0;98.7;44:28.127;08:44:28.127;0:27.942;0:25.158;0:32.511;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;15;1:11.097;0;;23.329;0;17.555;0;30.213;0;118.9;45:39.224;08:45:39.224;0:23.329;0:17.555;0:30.213;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;16;4:14.146;0;B;26.853;0;19.437;0;3:27.856;0;33.3;49:53.370;08:49:53.370;0:26.853;0:19.437;3:27.856;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;17;1:38.126;0;;38.715;0;20.804;0;38.607;0;86.1;51:31.496;08:51:31.496;0:38.715;0:20.804;0:38.607;;Maximilian GÜNTHER;0:03:02.404;;;GEOX DRAGON;;;
